ID,Timestamp,Tweet URL,Group,Collector,Category,Keywords,Account handle,Account name,Account bio,Account type,Joined,Following,Followers,Location,Tweet,Tweet Type,Date posted,Screenshot,Content type,Likes,Replies,Retweets,Quote Tweets,Views,Rating,Reasoning,Remarks,Teacher's Remarks,Reviewer,Review,Reviewer's Remarks
42-902,24/03/23 20:56:54,https://twitter.com/VAtibs/status/1319259854146400257,42,"Macahilig, Hanz",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@VAtibs,Von Atibs,Sal Panelo for Senator,Anonymous, 04/20,10,1,,@_JazziEvanz @ABSCBNNews Huy manahimik ka. Wala kang alam. Ang gabriela ay legal front ng cpp/npa. Wag na tayo maglokohan.,,"Text, Reply",22/10/20 20:50,https://drive.google.com/file/d/1NQQlmWhebaFeZdkN0ex-XijDMuKIQIBH/view?usp=share_link,Emotional,0,0,0,0,,,"There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]",The tweet is a reply to a conversation,,,,,,Rare-Aadvark,OK,
42-903,25/03/23 02:51:24,https://twitter.com/iamsparky79/status/1543596643739901952,42,"Malimban, Janilyn",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@iamsparky79,sparky,,Anonymous,12/16,494,298,,"@BisayangIlokano Gabriela - is a Cpp-Npa-Kmu front. 
Terrorist fronts don't have any right to make demands. Kapal ng mga mukha nyo. If you want the oil prices down - mag-complain kayo kay Hillary Clinton, yung friend ni Maria Ressa. They incited the war in Ukraine and Russia. olats.",,"Text, Reply",03/07/22 22:04,https://drive.google.com/file/d/10f2M3VYJXXLW-KefK3GcI-se0GCI1-Di/view?usp=share_link,Emotional,3,0,0,0,,,"There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]",The tweet is a reply to another tweet,,,,,,Rare-Aadvark,OK,
42-904,25/03/23 03:11:25,https://twitter.com/xyruz_cruz/status/1541759582376042496,42,"Malimban, Janilyn",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@xyruz_cruz,Xyruz Dela Cruz,,Identified,04/22,57,12,,@GabrielaWomenPL Gabriela? Ito yung party list na sinabi ni PRRD na NPA huwag kayo maniwala jan mapapahamak lang kayo sa kanila,,"Text, Reply",28/06/22 20:25,https://drive.google.com/file/d/192DFA5ziVx1VqdkGpynfZmQpRjztXqmx/view?usp=share_link,Emotional,0,0,0,0,,,"There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]",This tweet is a reply to a Gabriela post,,,,,,Rare-Aadvark,OK,
42-905,25/03/23 04:30:52,https://twitter.com/TinigKabisayaan/status/1539184650496647168,42,"Malimban, Janilyn",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@TinigKabisayaan,Tinig ng Kabisayaan,News@UrFingerTips,Media,03/22,18,395,Philippines,"…such as: Kabataan Partylist; Anakpawis; Bayan Muna; ACT Teachers and Gabriela --- the so called “ MAKABAYAN BLOC”, are being identified by the President himself as CPP-NPA-NDF Front Organizations in the urban operations using their partylist groups as cover.",,"Text, Reply",21/06/22 17:53,https://drive.google.com/file/d/1zbG1i95ptFXIoF9JPNazgq776kIzGULD/view?usp=share_link,Rational,1,1,0,1,,,"There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]",This tweet is a part of a thread created by the user,,,,,,Rare-Aadvark,OK,
42-906,25/03/23 04:51:35,https://twitter.com/maurgaux91/status/1536615792405381120,42,"Malimban, Janilyn",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@maurgaux91,Margaux Tamerlane 🇵🇭,"Anti-Commies 👊Anti-Terrorism 👊 Anti-Pink Propaganda 👎 Anti-PIGSA! ❌️
#PRRDsupporter 👊 #NTFELCACsupporter 👊",Identified,11/21,259,292,"Taguig City, National Capital ","TANDAAN ANG MUKHA NG CPP-NPA-NDF SA KANAYUNAN AT KALUNSURAN:

sektor ng magsasaka - KMP
sektor ng manggagawa - KMU
Congress: KABATAAN PL, ANAKPAWIS, BAYAN MUNA, ACT, GABRIELA
Schools: ANAKBAYAN, LFS, STAND UP, Save our schools

Others - KATRIBU, KADAMAY, KARAPATAN, PISTON...",,"Text, Reply",14/06/22 15:45,https://drive.google.com/file/d/1Rju0qAwMK-KpYQ38nDbdBt_BIGylYhOS/view?usp=share_link,Rational,2,8,0,0,,,"There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]",This tweet is a quote reply to a tweet created by the user,,,,,,Rare-Aadvark,OK,
42-907,25/03/23 05:03:51,https://twitter.com/JustNew22907057/status/1532202411963854848,42,"Malimban, Janilyn",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@JustNew22907057,Just News,,Anonymous,06/22,7,0,,"THREE former members of the Communist Party of the Philippines-New People's Army-National Democratic Front (CPP-NPA-NDF) claimed that the Gabriela Women's Party is a recruiter for the terrorist group. https://t.co/3klPNmjbqG

{Alt-text image: Ka Marikit, NPA surrenderee allegedly recruited by Gabriela, and the story on how she was recruited}",,"Text, Image",02/06/22 11:28,https://drive.google.com/file/d/1xvNJE4Q-0YRBxqaD9NypsheTS4RhQV4M/view?usp=share_link,Rational,0,0,0,0,,,"There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]",,,,,,,Rare-Aadvark,OK,
42-908,25/03/23 05:09:34,https://twitter.com/shiningtwicexo/status/1529497084701061120,42,"Malimban, Janilyn",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@shiningtwicexo,✌👊🚫,"Happiness, personality and productivity really matters. (Fan Account💞) ❤💚",Anonymous,04/10,3972,3471,🇵🇭🇨🇳🇰🇷🇦🇺,"Paalala lang sa taumbayan na yung KABAG (Kabataan, Anakpawis, Bayan Muna, Alliance of Concerned Teachers, Gabriela) partylists ng komunistang-teroristang CPP-NPA-NDF ay mga perwisyo sa ating bayan.

Singungaling na nga, mamatay-tao pa, kriminal pa.",,"Tweet, Reply",26/05/22 00:18,https://drive.google.com/file/d/1BNg1qpDl-0iM-rW9LINlbxbR9h-gTv_B/view?usp=share_link,Emotional,0,0,0,0,,,"There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]",This tweet is a quote reply to a tweet created by another user,,,,,,Rare-Aadvark,OK,
42-909,25/03/23 05:18:00,https://twitter.com/pnagovph/status/1527896980692910081,42,"Malimban, Janilyn",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@pnagovph,Philippine News Agency,"The official Twitter account of Philippine News Agency, the newswire service of the Philippine government.",Media,01/17,399,65401,Quezon City,"The NPA surrenderers claimed they belonged to front-line groups of Bayan Muna, Gabriela, and United Small Farmers Association of Barangay Midpapan, Pigcawayan, North Cotabato.

pna.gov.ph/articles/11750…",,"Text, URL",21/05/22 14:20,https://drive.google.com/file/d/1eamYTEaUpR1SdXLjxnEufYRfbS2P6Mm6/view?usp=share_link,Rational,9,0,5,0,,,"There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]",This tweet links to an article by PNA ,,,,,,Rare-Aadvark,OK,
42-910,25/03/23 06:17:38,https://twitter.com/shiningtwicexo/status/1525856251460001793,42,"Malimban, Janilyn",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@shiningtwicexo,✌👊🚫,"Happiness, personality and productivity really matters. (Fan Account💞) ❤💚",Anonymous,04/10,3972,3471,🇵🇭🇨🇳🇰🇷🇦🇺,"Kaya tinawag kasing mga TROJAN HORSES itong mga nasa KABAG (Kabataan, Anakpawis, Bayan Muna, Alliance of Concerned Teachers, Gabriela) partylists ng CPP-NPA-NDF dahil pinasok nila yung Kongreso na ang layunin ng mga sira ulo na yan ay gatasan at ibagsak ang ating pamahalaan.",,"Text, Reply",15/05/22 23:10,https://drive.google.com/file/d/1t7mZxoEMf8zQeS_HF78ULzJdbXBTl9-z/view?usp=share_link,Emotional,1,2,0,0,,,"The Party-list System Act imposes that party-lists are barred from participating in elections if they advocate violence or unlawful means to seek its goal. Since the CPP-NPA is involved in multiple acts of violence since its establishment, this means all party-lists under them can not participate in the 2022 elections. If the GWP is a legal front of the CPP-NPA, then they should not be in the final listing of elections. However, that is not the case as they are included in the list which implies that they have not violated any laws and regulations. Thus, the statement is false.

[https://cisac.fsi.stanford.edu/mappingmilitants/profiles/communist-party-philippines-new-peoples-army#text_block_19435]
[https://www.tsek.ph/false-the-makabayan-bloc-party-lists-are-legal-fronts-of-the-cpp-npa/]
[https://www.tsek.ph/dutertes-claim-that-the-makabayan-bloc-is-a-legal-front-of-cpp-is-false/]

There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]",This tweet is a reply to a thread created by the user,,,,,,Rare-Aadvark,OK,
42-911,25/03/23 06:21:45,https://twitter.com/ariesnyc1/status/1524926310333685771,42,"Malimban, Janilyn",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@ariesnyc1,ariesnyce,For the Truth.,Anonymous,06/18,13,14,"New York, NY",@iMthinkingPinoy Ganyan pag lutang at Wala pakialam. Yan mg rioters (Gabriela and company)… yan ang communist NPA.,,"Text, Reply",13/05/22 09:35,https://drive.google.com/file/d/1XnMoXSXPRWHVmos5wYs4mFZ2qwogaVGW/view?usp=share_link,Emotional,0,0,0,0,,,"There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]",This tweet is a reply to a tweet by another user,,,,,,Rare-Aadvark,OK,
42-912,25/03/23 06:25:10,https://twitter.com/DontTryMeTsk/status/1513686847280807938,42,"Malimban, Janilyn",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@DontTryMeTsk,🎋🎍Mitch🎍🎋,"One thing I HATE the most is a LIAR! 👉If you believe strongly in something, don't be afraid to fight for it.👈",Anonymous,12/20,2828,3731,,"KABAG (Kabataan Partylist, Act Teacher Partylist, Bayan Muna Partylist, Anak Pawis Partylist, Gabriela Partylist) ay mga komunista at NPA. Iparamdam natin sa kanila ay sila ang salot sa lipunan. 

Binisto niya na si Leni lutang Robredo ay protector ng mga komunista at NPA.👇😂 https://t.co/36sYCjjPq5

{Alt-text image: Screenshot of a tweet talking about the OP's positive opinion on Leni Robredo's alleged link with the NPA}",,"Text, Image",12/04/22 09:14,https://drive.google.com/file/d/1OKEJzIiWoST2yYjBDXrNTDp5evpOv8pB/view?usp=share_link,Emotional,5,1,1,0,,,"There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]",,,,,,,Rare-Aadvark,OK,
42-913,25/03/23 06:34:25,https://twitter.com/ibet_vg/status/1509734648913739783,42,"Malimban, Janilyn",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@ibet_vg,Ibet Gatmaitan,,Identified,03/19,52,21,,"Tuwa tuwa ni Uling Brosas ayaw sumuko sa pwesto bilang congresswoman ng Gabriela iluluto ang isipan woman's partylist isa siyang sindikato CPP-NPA-NDF. https://t.co/1cwzrOfgmh

{Alt-text image: Edited picture of charcoal, left arrow, and Arlene Brosas}",,"Text, Image",01/04/22 11:29,https://drive.google.com/file/d/1BiJZM9OqLgGxcL0HmnX-8_wjt_I3OKoC/view?usp=share_link,Emotional,1,0,1,0,,,"There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]",,,,,,,Rare-Aadvark,OK,
42-914,25/03/23 08:49:55,https://twitter.com/InzonZinch/status/1509597218155954176,42,"Malimban, Janilyn",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@InzonZinch,Zinch Inzon,A wife and a mom. Totoong tao and mahal kong bayan ko. m.facebook.com/zinch.cairo proud DDS Supporter ❤️💚👊🏻✌🏻😝 @zinjipeniel @zinji inzon,Identified,03/22,75,21,Quezon City,"Heads up! Do not vote KABAG Partylist this coming election Duterte confirmed that they are Communist Front NPA of this country
Kabataan, Akbayan, Bayanmuna,
Anakpawis, Gabriela
Sila lagi yung nag rrally sa kalsada. Mga pang gulo sa lipunan at caused lagi ng traffic.#Eleksyon2022",,Text,01/04/22 02:23,https://drive.google.com/file/d/1qKuUUQuuaqYeaIE3cCcTj7CZSyqtNrpO/view?usp=share_link,Rational,0,0,0,0,,,"There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]",,,,,,,Rare-Aadvark,OK,
42-915,25/03/23 08:53:24,https://twitter.com/Luna51840219/status/1509517299945906182,42,"Malimban, Janilyn",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,This tweet contains a link from bosestiamianan,Luna,,Anonymous,05/20,69,2,,"These are communist fronts Whatever their advocacies are, these are only secondary to the furtherance of CCP-NPA-NDF's struggle for power RT @PhilippineStar: Duterte: Kabataan, Anakpawis, Bayan Muna, Act, Gabriela, makikita sa behavior nila, left talaga sila | @alexisbromero",,Text,31/03/22 21:05,https://drive.google.com/file/d/1kh-HDsig6r_cRnTlvYX2oKEBjfF0Z4_4/view?usp=share_link,Rational,0,0,0,0,,,"There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]",,,,,,,Rare-Aadvark,OK,
42-916,25/03/23 09:01:38,https://twitter.com/Luna51840219/status/1509032921058844674,42,"Malimban, Janilyn",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@Luna51840219,Luna,,Anonymous,05/20,69,2,,"@PhilippineStar @alexisbromero @helenmflores Whatever their advocacies, these are mere fronts and only secondary to or tools used by CCP-NPA-NDF in communist struggle for power RT @PhilippineStar: Duterte: Kabataan, Anakpawis, Bayan Muna, Act, Gabriela, makikita niyo naman sa behavior nila, left talaga sila | @alexisbromero",,"Text, Reply",30/03/22 13:00,https://drive.google.com/file/d/1puk9BVgeVJMBpKq_0uSknRfXfJwqhNTP/view?usp=share_link,Rational,0,0,0,0,,,"There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]",This is a reply to a thread created by The Philippine Star,,,,,,Rare-Aadvark,OK,
42-917,25/03/23 09:04:22,https://twitter.com/free_fighter24/status/1509014213821300737,42,"Malimban, Janilyn",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@free_fighter24,Senyorito🇵🇭,"I Read to Scape, I Write to Express and I Cry to Release...",Anonymous,06/21,1560,1055,,"Tandaan ang dapat hindi ibotong party-list. ABAYAN, GABRIELA, ANAK PAWIS, at ALYANSA OF CONCERNED TEACHERS. Wag po sa mga front org ng mga NPA.",,"Tweet, Reply",30/03/22 11:46,https://drive.google.com/file/d/1QzTT0X75hccause2rGjSdItKwEEPRqT8/view?usp=share_link,Rational,4,0,2,0,,,"There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]",This is a quote reply to a report by SMNI News,,,,,,Rare-Aadvark,OK,
42-918,25/03/23 09:09:47,https://twitter.com/t_donabel/status/1508574020002025472,42,"Malimban, Janilyn",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@t_donabel,Don Abel,BILOG ang MUNDO.,Identified,10/21,655,227,,"Duterte identifies Bayan Muna, Gabriela as fronts for CPP, NPA bosestiamianan.com/duterte-identi… via @Boses ti Amianan",,"Text, URL",29/03/22 06:37,https://drive.google.com/file/d/1Hv6j0WAEWwgHKnONfb8yXixo53bQOUcF/view?usp=share_link,Rational,1,0,1,0,,,"There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]","This tweet contains a link from Boses ti Amianan about Duterte identifying Bayan Muna, Gabriela as fronts of CPP, NPA",,,,,,Rare-Aadvark,OK,
42-919,25/03/23 09:14:02,https://twitter.com/patriotdotph/status/1507917920474923012,42,"Malimban, Janilyn",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@patriotdotph,patriotdotPH,Counter Terrorist. Fuck Makabayan Bloc. Yes To BBM/DU30.,Anonymous,06/21,53,121,"Manila, Philippines","Mga NPA na miyembro ng Gabriela na basag ang pagmumukha! Gabriela certified NPA recruiter! https://t.co/O0AVFGkvkx

{Alt-text image: Comparison of the expectation vs. reality regarding Gabriela. The expectation is that Gabriela advocates for women and children while in reality, the alleged NPA members of the Gabriela are victims of violence}",,"Text, Image",27/03/22 11:10,https://drive.google.com/file/d/1iTZZAm9O75URE3HabOkYZyywGCWgY2vV/view?usp=share_link,Emotional,6,0,4,0,,,"The Party-list System Act imposes that party-lists are barred from participating in elections if they advocate violence or unlawful means to seek its goal. Since the CPP-NPA is involved in multiple acts of violence since its establishment, this means all party-lists under them can not participate in the 2022 elections. If the GWP is a legal front of the CPP-NPA, then they should not be in the final listing of elections. However, that is not the case as they are included in the list which implies that they have not violated any laws and regulations. Thus, the statement is false.

[https://cisac.fsi.stanford.edu/mappingmilitants/profiles/communist-party-philippines-new-peoples-army#text_block_19435]
[https://www.tsek.ph/false-the-makabayan-bloc-party-lists-are-legal-fronts-of-the-cpp-npa/]
[https://www.tsek.ph/dutertes-claim-that-the-makabayan-bloc-is-a-legal-front-of-cpp-is-false/]

There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]",,,,,,,Rare-Aadvark,OK,
42-920,25/03/23 09:21:42,https://twitter.com/ono_editha/status/1505764567561179137,42,"Malimban, Janilyn",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@ono_editha,Editha Munoz Ono,"Inhale Confidence, Exhale Doubt",Identified,02/20,177,45,,"@LadyAnakSaLabas @ntfelcac Anakbayan, Gabriela, mga kaliwa, at mga pari at madre na kaanib nila mga NPA nakakatakot",,"Text, Reply",21/03/22 12:33,https://drive.google.com/file/d/1gqLHjd9Z67IGXAvvbkkGxs04TAbaGzMB/view?usp=share_link,Emotional,29,1,2,0,,,"There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]",This tweet is a reply to a now deleted tweet by another user,,,,,,Rare-Aadvark,OK,
42-921,25/03/23 09:24:48,https://twitter.com/AFPCRS/status/1505038904113647616,42,"Malimban, Janilyn",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@AFPCRS,𝗖𝗥𝗦𝗔𝗙𝗣,𝗖𝗥𝗦𝗔𝗙𝗣 𝗼𝗳𝗳𝗶𝗰𝗶𝗮𝗹 Home of the Warrior Diplomat 𝘝𝘦𝘳𝘪𝘵𝘢𝘴 𝘝𝘪𝘯𝘤𝘪𝘵 #𝗔𝗙𝗣𝘆𝗼𝘂𝗰𝗮𝗻𝗧𝗥𝗨𝗦𝗧,Identified,07/15,1054,1617,"Camp Aguinaldo, Quezon City","Arian Jane Ramos, alias Ka Marikit claimed that she was recruited by Gabriela to join the communist movement when she was a young student. She said that it was during this time that she became aware of the leadership of Gabriela as a member of the CPP-NPA-NDF.
#AFPyoucanTRUST https://t.co/sPy7qMDwUj

{Alt-text image: Publication material about an alleged NPA surrenderee and Former Gabriela Youth Chairperson Ka Marikit stating that Gabriela is a CPP-NPA Recruiter}",,"Text, Image",19/03/22 12:30,https://drive.google.com/file/d/1YX-8AnqxIaXzFCxKzdDoT4TQL9eBxZhw/view?usp=share_link,Rational,8,0,3,0,,,"There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]",,,,,,,Rare-Aadvark,OK,
42-922,25/03/23 09:44:13,https://twitter.com/patriotdotph/status/1503917858010501124,42,"Malimban, Janilyn",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@patriotdotph,patriotdotPH,Counter Terrorist. Fuck Makabayan Bloc. Yes To BBM/DU30.,Anonymous,06/21,53,121,"Manila, Philippines","Gabriela is a recruiter for CPP-NPA-NDF’: ex-NPA members
Factcheck:pna.gov.ph/articles/11698… https://t.co/pFzfTBuldL

{Alt-text image: Edit photo of a woman with the CPP flag in her forehead as well as the Gabriela logo on above her hands}",,"Text, Image, URL",16/03/22 10:15,https://drive.google.com/file/d/1AGms75JfHGCpeGarckbztJz7YIE2B-OZ/view?usp=share_link,Rational,35,2,14,1,,,"There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]",,,,,,,Rare-Aadvark,OK,
42-923,25/03/23 09:52:34,https://twitter.com/prog_pwrc/status/1503840580564295680,42,"Malimban, Janilyn",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@prog_pwrc,https://www.terrorismwatch.com.ph,Labanan ang CPP-NPA-NDF at ang mga Local na terorista,Anonymous,04/17,825,191,"Manila, Philippines","Gabriela Women's Party, a party-list organization claiming to be an advocate of women's rights, is a recruiter for the Communist Party of the Philippines-New People’s Army-National Democratic Front (CPP-NPA-NDF), said three women who were former NPA members. https://t.co/9NzCVKn9uP

{Alt-text image; Photo of a guerrilla group lined up while holdinig their guns}",,"Text, Image",16/03/22 05:08,https://drive.google.com/file/d/1mKDyS8_jkDkBChEJKfcuYSU-_nVohXui/view?usp=share_link,Rational,2,0,2,0,,,"There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]",,,,,,,Rare-Aadvark,OK,
42-924,25/03/23 09:56:45,https://twitter.com/captainjcaraan/status/1503554247644033026,42,"Malimban, Janilyn",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@captainjcaraan,⚓️🇵🇭Arcturus🇵🇭⚓️,Merchant Master Mariner,Anonymous,12/12,1742,1432,Republic of the Philippines,"Watching SMNI live, topic: CPP-NPA Exploitation of Women. Gabriela and Kabag party list mentioned. Beware of this party list and other kamatayan bloc. Condemned and kill all NPA👊👊❤️💚",,Text,15/03/22 10:10,https://drive.google.com/file/d/1vgH4GI4FslPdb4RKSLoQKLEj_g8zTFVQ/view?usp=share_link,Emotional,2,0,1,0,,,"There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]",,,,,,,Rare-Aadvark,OK,
