Timestamp,Tweet URL,Group,Collector,Category,Topic,Keywords,Account handle,Account name,Account bio,Account type,Joined,Following,Followers,Location,Tweet,Tweet Translated,Tweet Type,Date posted,Screenshot,Content type,Likes,Replies,Retweets,Quote Tweets,Views
2023-03-18 01:41:10.521675,https://twitter.com/kkdwight_stan/status/1634519632555159553,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@kkdwight_stan,kleianne 🤷🏾‍♀️,All love for Point City & St. Dwight ❤️💛💚,False,2022-01-31 06:06:27+00:00,77,16,,Ang haba ng rally ng cignal and pldt bago maka puntos haha,,text,2023-03-11 11:40:22+00:00,,,1659,0,0,0,252.0
2023-03-18 01:41:10.521675,https://twitter.com/NGAutoArt/status/1634504261609373696,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@NGAutoArt,Neil Gardner,"Artist with a passion for cars, aircraft and people. I draw them, too! Engaged to Kerrie, Dad to Mini NG. Proudly ‘Artist in Residence’ at Radio Le Mans.",False,2014-03-24 12:24:41+00:00,951,2204,"Leicestershire, England","@JanetTheJazz @veedubhev @PassengerSeatP @UPnDOWNvids @Mk3HAZE @HA11NNH @Popbangcolour @mattjameswright @LittlemanT16 I followed a Red Jazz to work the other day and was thinking the following.. “that’d make a good field rally car” “yep, white wheels!” “rally mud flaps”..",,text,2023-03-11 10:39:18+00:00,,,50559,0,0,0,31.0
2023-03-18 01:41:10.521675,https://twitter.com/Newstrends_ng/status/1634498732157726721,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@Newstrends_ng,Newstrends.Ng,"updates from political craze in the country, its industry biggest entertainment news, business, editorial comments, sports and opinion' all @ https://t.co/6UYBgoNEQZ",False,2020-10-18 17:22:32+00:00,1,24,Nigeria,"Face-off between Niger Gov, Senator disrupts pro-Tinubu rally in Borgu https://t.co/U48QnPCl0g",,text,2023-03-11 10:17:19+00:00,,,67,0,1,0,2.0
2023-03-18 01:41:10.521675,https://twitter.com/samsunguser13/status/1634494947129954305,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@samsunguser13,Your Arms🇵🇭/🇩🇪,"🤓🫠 22❤️💚 Talks about economic developments, politics, technology & etc. 
ENEMY of Wokes",False,2021-12-26 14:04:37+00:00,114,50,"Zaragoza, Philippines",@baklasiCha Mehhh. They're wasting their energy and time. And saan kaya sila kumukuha ng pondo for that materials and rally. Hmmm? https://t.co/1gtyNzZtci,,text,2023-03-11 10:02:17+00:00,,,4961,0,0,0,6.0
2023-03-18 01:41:11.667224,https://twitter.com/thelynleemugs/status/1634489722692304896,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@thelynleemugs,Miley,Art is Primordially Eternal,False,2010-07-05 06:37:02+00:00,1213,1568,"Nashville, TN",Woaah ganda ng rally na 'to! #PVL2023,,text,2023-03-11 09:41:31+00:00,,,1459,0,0,0,763.0
2023-03-18 01:41:11.667224,https://twitter.com/loveyeonsu_/status/1634489694850547713,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@loveyeonsu_,yeong 🌸,💻 | 📱 | sometimes used my laptop if ever my phone is unavailable | loves kdrama sm! ♡ || forever grateful 🥀,False,2011-09-18 02:00:26+00:00,4034,382,manifesting $$$,tangina ganda ng rally,,text,2023-03-11 09:41:25+00:00,,,42,0,0,0,2.0
2023-03-18 01:41:11.667224,https://twitter.com/deannawong_cute/status/1634488615328972800,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@deannawong_cute,sachiii,fan account,False,2019-11-18 10:47:54+00:00,33,8,,"ang intense ng long rally kalokaaa

#PVL2023",,text,2023-03-11 09:37:07+00:00,,,110,0,0,0,649.0
2023-03-18 01:41:11.667224,https://twitter.com/Chompoorado/status/1634488528167145472,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@Chompoorado,Haiba,vb fan acc. || 🇹🇭 🇵🇭🇧🇷 🏹🚚||,False,2022-07-03 04:21:35+00:00,149,71,"Highgarden, Westeros",Ganda ng rally jusko,,text,2023-03-11 09:36:47+00:00,,,12756,0,0,0,27.0
2023-03-18 01:41:11.667224,https://twitter.com/thelynleemugs/status/1634482211616587779,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@thelynleemugs,Miley,Art is Primordially Eternal,False,2010-07-05 06:37:02+00:00,1213,1568,"Nashville, TN",Woaaah grabe 'yung pang 23 pts ng Army. Ganda ng rally huhu #PVL2023,,text,2023-03-11 09:11:41+00:00,,,1459,0,0,0,548.0
2023-03-18 01:41:11.667224,https://twitter.com/sonichhgene/status/1634476191251038209,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@sonichhgene,ambertentia 🧪🧬 ia-ish,"30s, she/her, unbeta’d 🌸🇵🇭🇹🇭| lab rat | impostor drabbler | dramione mostly | some NSFW, 🔞| pfp: nikitajobson",False,2021-09-04 07:16:35+00:00,524,725,mortifying ordeal au,@malfoymlfnction BEAM!!! so so glad to have found your Dramione rally sign posted here 🌸 you’re one of the reasons I love this space 😘  thank you love! (yes kapag nasa taas na lahat ng balloons pwede pala putukin!!! 😂),,text,2023-03-11 08:47:45+00:00,,,25830,0,0,0,65.0
2023-03-18 01:41:11.667224,https://twitter.com/perspective_ng/status/1634469604289290241,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@perspective_ng,Point of view,My point of view is mine and not yours 😂,False,2020-03-22 11:20:06+00:00,2077,1948,Nigeria,@Naija_Activist Take Tinubu there and see how they will rally around him. They play along with whoever is within their reach for that moment.,,text,2023-03-11 08:21:35+00:00,,,240,0,0,0,72.0
2023-03-18 01:41:11.667224,https://twitter.com/choicheollie/status/1634463413094187009,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@choicheollie,nins 🍒,| fan account | she/her | 23 | 210802 🍒211126🍒@choicheollie895 - backup acc,False,2020-06-14 05:14:51+00:00,1496,5556,caratland,"ic interest check

dahil gusto ko ng cheol carzone taena 

🍒will sell as set only
🍒dm ur budget for the set

t. jeonghan joshua hoshi dream carat ver stamp rally pob https://t.co/EPBCDqb7kF",,text,2023-03-11 07:56:59+00:00,,,52037,0,6,1,1086.0
2023-03-18 01:41:11.667224,https://twitter.com/irrelevantfan91/status/1634462042102042624,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@irrelevantfan91,fireball.volley 🔥🏐,All About Volleyball but mainly Rok Mozic🇸🇮 Ran Takahashi🇯🇵 Linus Weber🇩🇪 UST Volleyball 🐯🇵🇭,False,2021-07-16 05:51:55+00:00,107,576,,Kaloka ayaw bigyan ng set ni Cassie si Regina sa rally na yun.,,text,2023-03-11 07:51:32+00:00,,,18863,1,0,0,256.0
2023-03-18 01:41:11.667224,https://twitter.com/khaskin_s/status/1634459412017606656,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@khaskin_s,KS 🌸,random. follow me! 💛,False,2020-11-11 06:18:24+00:00,145,240,,Ganda ng rally. Grabe si Pepito!!!,,text,2023-03-11 07:41:05+00:00,,,5890,0,0,0,129.0
2023-03-18 01:41:11.667224,https://twitter.com/DonnaYu/status/1634451731965779968,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@DonnaYu,MsDee 👩🏽‍💻,Biskit’s momma 🐶🐻,False,2009-09-14 07:34:18+00:00,254,79,,"Nice, ganda ng rally na yun. Galing ng floor defense ng UST talaga. 

#UAAPSeason85",,text,2023-03-11 07:10:34+00:00,,,6469,0,0,0,401.0
2023-03-18 01:41:11.667224,https://twitter.com/jamemonic/status/1634451318239805440,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@jamemonic,jame,"love guide me, wisdom humble me 💜 | 22",False,2010-05-10 13:35:29+00:00,499,921,syringe&steth,ANONG NANGYAYARI SET 1 PA LNG ANGAS NA NG RALLY UST &amp; UP?! #UAAPSeason85,,text,2023-03-11 07:08:55+00:00,,,25563,0,0,0,393.0
2023-03-18 01:41:11.667224,https://twitter.com/wwwiixiimmm/status/1634451250212405249,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@wwwiixiimmm,æm,,False,2017-12-26 08:03:49+00:00,415,215,,gagi ang ganda ng rally na yun ahhahahhaha,,text,2023-03-11 07:08:39+00:00,,,117512,1,0,0,14.0
2023-03-18 01:41:11.667224,https://twitter.com/MscheCy/status/1634448038696566787,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@MscheCy,CherryC❤💚🌹💞💓,"My motto in Life: Contentment is wanting what You Have ,not having everything You Want",False,2018-02-27 12:51:30+00:00,830,856,Republic of the Philippines,"@iamwhatiam300 Matagal ko na itong naiimagine, US will try to destroy SEA dahil maganda na ECONOMY. What Happened to EU puro Rally narin kasi gawa ng mga giyera sa namumuno ng America.",,text,2023-03-11 06:55:53+00:00,,,14897,0,1,0,66.0
2023-03-18 01:41:11.667224,https://twitter.com/frncit_canton/status/1634447332019404801,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@frncit_canton,doki,there is no sweeter innocence than our gentle sin.,False,2020-10-30 14:16:09+00:00,220,50,upside down,parang leni-kiko rally lang tong concert ng skz. either naka pink (case143) or green (maniac) sila ih,,text,2023-03-11 06:53:05+00:00,,,20780,0,0,0,71.0
2023-03-18 01:41:11.667224,https://twitter.com/baroswahjr/status/1634443987355328512,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@baroswahjr,Ⓝⓖ'ⓞⓡⓞⓡⓘⓔⓣ🐐🇰🇪,"Father to be/
Son /
Brother/
Medic/

Studied at Dedan Kimathi University Of Technology Nyeri 

Pursued Bachelor Of Science In Nursing.

@ChelseaFC  diehard",False,2017-09-11 04:54:06+00:00,5020,5014,Kapkangani In Nandi County ,"Being in Narok I will attend today's Azimio  rally and listen what Jakom, Mama kitenge and all the other Azimio minions will be saying.",,text,2023-03-11 06:39:47+00:00,,,2675,1,8,0,887.0
2023-03-18 01:41:11.667224,https://twitter.com/greendails/status/1634442904277229568,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@greendails,a,mind your own business. am just stanning.,False,2022-05-11 07:26:23+00:00,593,36,,"@FireLordZuko182 May part na lang na isang rally lahat ng bola kay angel pero goods talaga distribution niya today and even some of the past games HAHAGAH. Ewan ko ba minsan sa mga lumots, di nila nakikita improvement ng mga lady spikes",,text,2023-03-11 06:35:29+00:00,,,4898,1,0,0,41.0
2023-03-18 01:41:11.668221,https://twitter.com/aragalangs/status/1634438043133149184,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@aragalangs,ً,dlsuwvt and f2 girls,False,2014-12-23 02:42:13+00:00,283,1675,ara ✯ jolina,ang ganda ng rally na yun please 😭,,text,2023-03-11 06:16:10+00:00,,,35505,0,0,0,142.0
2023-03-18 01:41:11.668221,https://twitter.com/rldipasupil/status/1634437856960843779,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@rldipasupil,Lors,"22, Lasallian ECE, ECT ✨ — meet me in the afterglow 🦖",False,2017-06-13 13:54:33+00:00,169,140,,grabe kabog ng dibdib sa rally na yon hahahahahahahahha #UAAPSeason85,,text,2023-03-11 06:15:26+00:00,,,47776,0,0,0,462.0
2023-03-18 01:41:11.668221,https://twitter.com/tsukki_bestboi/status/1634436364103213056,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@tsukki_bestboi,tsukki_bestboi,,False,2022-10-11 10:30:37+00:00,5,0,,grabe yung dig ng dlsu dun sa rally na yun?? #uaapseason85,,text,2023-03-11 06:09:30+00:00,,,6,0,0,0,188.0
2023-03-18 01:41:13.083184,https://twitter.com/Rhyzo30/status/1634433173538091008,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@Rhyzo30,Rhy,,False,2018-12-21 03:21:24+00:00,145,148,,"Ang aking hobby habang nagpapahinga ay magpatugtog nang malakas ng mga songs na ginamit nung rally ni Leni.

Iniinis ko lang yung mga kapitbahay namin na naniwala sa 'di naman dapat pinaniniwalaan HEHE",,text,2023-03-11 05:56:49+00:00,,,5313,0,0,0,123.0
2023-03-18 01:41:13.083184,https://twitter.com/volleybestiee/status/1634432692149424128,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@volleybestiee,𝘃𝗼𝗹𝗹𝗲𝘆𝗯𝗲𝘀𝘁𝗶𝗲,Lasallian • King Lumot 💚🏹 • 𝗔𝗟𝗟 𝗙𝗢𝗥 𝗩𝗢𝗟𝗟𝗘𝗬𝗕𝗔𝗟𝗟 ᴀɴᴅ ꜱᴏᴍᴇᴛɪᴍᴇꜱ ᴅʀᴀɢ ʀᴀᴄᴇ • backup @volleybestieee • He/Him 🏳️‍🌈,False,2022-04-06 10:15:17+00:00,201,5905,,"GANDA NG RALLY NA YON SHEEESHHHH SAYANG OUTSIDE PERO BAWI LANG LEILA!!!!! 

#LionheartedDLSU #UAAPSeason85",,text,2023-03-11 05:54:54+00:00,,,30540,0,6,0,3145.0
2023-03-18 01:41:13.083184,https://twitter.com/luvlasalle/status/1634432678899617792,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@luvlasalle,cam,for the lady spikers since 2013,False,2022-04-05 13:31:21+00:00,348,356,mej ia 📚 | was @thejolinadc,Ganda ng rally at depensa!!!!!!,,text,2023-03-11 05:54:51+00:00,,,3785,0,0,0,61.0
2023-03-18 01:41:13.083184,https://twitter.com/notmereophe/status/1634432610045943810,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@notmereophe,ً🩰,,False,2022-05-19 13:15:26+00:00,128,512,"𓂋 joe / she ; her !
꒰ mainly for dlsuwvt & ariya ꒱
jersey #2 ❀",GANDA NG RALLY 😭,,text,2023-03-11 05:54:35+00:00,,,5368,0,0,0,38.0
2023-03-18 01:41:13.083184,https://twitter.com/ramosquisha/status/1634432427409182721,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@ramosquisha,shia,at my happiest,False,2013-06-03 23:24:19+00:00,399,428,jml,lala ng rally!!! good defense piyu #UAAPSeason85,,text,2023-03-11 05:53:51+00:00,,,111638,0,0,0,323.0
2023-03-18 01:41:13.083184,https://twitter.com/jbaebies/status/1634428174485397505,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@jbaebies,𝐣𝐛𝐚𝐞𝐛𝐢𝐞𝐬,A unified family that supports Julia Barretto. Volleyball Enthusiast (sometimes),False,2014-08-24 07:41:19+00:00,30,2268,,@cantseenoeBW Let's rally!! Nakakapagod si mima. Napakaquestionable ng sets.,,text,2023-03-11 05:36:57+00:00,,,5124,0,0,0,83.0
2023-03-18 01:41:13.083184,https://twitter.com/rldipasupil/status/1634423811973193730,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@rldipasupil,Lors,"22, Lasallian ECE, ECT ✨ — meet me in the afterglow 🦖",False,2017-06-13 13:54:33+00:00,169,140,,ganda naman ng rally ng first point hahahaha #UAAPSeason85,,text,2023-03-11 05:19:37+00:00,,,47776,0,0,0,255.0
2023-03-18 01:41:13.083184,https://twitter.com/Chrisroy1076/status/1634423251521912839,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@Chrisroy1076,Chris roy,Economics /Politics /Sports/Crypto and Anything In between .A Patriot,False,2022-10-02 02:17:00+00:00,156,80,,@miamihart May Pera sa rally at ayuda sa biggest criminal organization ng pilipinas Ang terrorists CPP ND.f npæ🤣 pira pira (Pera Pera)lang nato,,text,2023-03-11 05:17:23+00:00,,,1515,0,0,0,2.0
2023-03-18 01:41:13.083184,https://twitter.com/FighterNids/status/1634408645927800834,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@FighterNids,nids fighter,,False,2022-12-22 01:35:16+00:00,52,7,,"@phkule tang ina ang tagal na nangyayyari yan parin  pinagtuunan ng pansin,,pang distract ang rally na yan para pagrakpan ang isinusulong nimang batas ng terrorista sa bansa,1869 BILL BATAS NG MGA  GRUPONG TERRORISTA,at isa ang grupo na yan.",,text,2023-03-11 04:19:21+00:00,,,22,0,0,0,3.0
2023-03-18 01:41:13.084182,https://twitter.com/jessinwis/status/1634406243715383296,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@jessinwis,jessinwis,"Mom, Wisconsinite. Independent. #LegalizeFreedom - Follow ≠ Total Agreement - ""Speak up for what's right even if your voice quivers""",False,2011-03-12 17:50:00+00:00,3003,1330,,"@Suzy_1776 Pelosi-Bowser REJECTED the offer of National Guard on Jan 5, before crowds gathered for the rally. Pres Trump authorized NG, but could not legally himself deploy them--local police (Capital or DC) had to accept offer. AND THEY DID NOT, with purpose being to politically harm Trump",,text,2023-03-11 04:09:48+00:00,,,43870,10,33,0,2532.0
2023-03-18 01:41:13.084182,https://twitter.com/jenalygref/status/1634393805033181185,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@jenalygref,Jg godinez,,False,2023-02-07 08:18:57+00:00,2,0,,@hyabendana Isa pa bago mag rally nakiusap ang presidente na wag ituloy kasi ang apektado ng katigasan ng ulo nila sa kabila na binigay na ng govt ang gusto nila kami na mahihirap na commuters sa solsol ng kumunista na kabtaan na grupo mo perhwisyo ka salot,,text,2023-03-11 03:20:23+00:00,,,2,0,0,0,1.0
2023-03-18 01:41:13.084182,https://twitter.com/jenalygref/status/1634392169988624384,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@jenalygref,Jg godinez,,False,2023-02-07 08:18:57+00:00,2,0,,@hyabendana Ikaw lmg kami na communter na naperhiwisyo nila sa pag pagamit sa mga terorrista d namin laban ang laban ng npa mag isa ka iha ...sa katangahn mo  ..before sila mag rally binigay na ng govt ang gusto nila ..ano pa paglaban nila tanga ka lng,,text,2023-03-11 03:13:53+00:00,,,2,0,0,0,1.0
2023-03-18 01:41:13.084182,https://twitter.com/MacuNars/status/1634390969645948929,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@MacuNars,Macu 🌸🏳️‍🌈,Pink Warrior 💪💪💪 * Leo * 🐶 Lover *,False,2021-07-19 07:58:24+00:00,1289,2232,,"@olli3b33 nasa PasigLaban ako, Pasay at Makati....3 rally na kahit pagod, punong puno ng saya sa puso dahil ang sarap maging kakampink.... :) hinding hindi magsisisi at habang buhay na yata akong kakampink...hehehe",,text,2023-03-11 03:09:07+00:00,,,3347,1,0,0,51.0
2023-03-18 01:41:13.084182,https://twitter.com/kitkat171322/status/1634382606140833792,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@kitkat171322,kitkat issadr,Q.C. - JUNIOR COORDINATOR - MIDDLE EAST,False,2022-09-21 17:15:31+00:00,103,59,MARACCEH MORROCO - KSA - OMAN,@cvmalaya O di nga! Kung nanalo ba yung binoto mo wlqng transport strike! Kailan pa walang strike at rally sa Pilipinas kailan pa nangyari yun? Dba nga 37 years na may nagwewelga kahit sino ang maupo. Literal na masabi mo lng na mali binoto ng sinasabi mong 31m dba?,,text,2023-03-11 02:35:53+00:00,,,9403,0,0,0,14.0
2023-03-18 01:41:13.084182,https://twitter.com/davellavanesjr/status/1634362446956642311,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@davellavanesjr,davellavanesjr,Correspondent @gmanews | Opinions are mine | Have News tip/story? DM or email davellavanesjr@gmail.com,False,2010-01-14 05:29:29+00:00,839,245,"New York, NY",LOOK: Nagsagawa ng rally ang Asian Community sa Queens para kundenahin ang panibagong hate crime sa mag-inang Pinoy na si Cecille Lai at anak nito noong nakaraang linggo @gmanews @dzbb @gmapinoytv https://t.co/04tehE10fo,,text,2023-03-11 01:15:46+00:00,,,185,0,4,0,809.0
2023-03-18 01:41:13.084182,https://twitter.com/senampaii/status/1634354301857599489,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@senampaii,enjay | bf era,random photos | occasional bl tweets | rants,False,2021-09-23 09:08:26+00:00,93,51,Poongduck,"grabe ang dami ko palang memories tuwing Mar. 11. 

3 yrs ago, research defense namin noong shs (and thankfully, it was a big success)
a year ago, umattend kami ng mini grand rally ni atty. leni (grabe one year na pala yun???)

ewan, i just felt the need to reminisce idk",,text,2023-03-11 00:43:25+00:00,,,1915,0,0,0,57.0
2023-03-18 01:41:13.084182,https://twitter.com/notedbychristin/status/1634353816853430272,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@notedbychristin,Chrissy 🇨🇦🇵🇭🎀🎗️,Je suis entrain de faire où j’aurais plus de possibilité| A PINK Thinker| La vie est un magnifique voyage| low tolerance for BS|| A freedom loving van-dweller.,False,2021-06-20 19:05:53+00:00,1106,275,"Montréal-Ouest, Québec","@karenvaughn_ Ako din, nakita ang daming volunteers ni Atty. Leni at yung dami ng tao sa rally. Online ko lang nakita ang mga BBM supporters.",,text,2023-03-11 00:41:29+00:00,,,2254,0,0,0,146.0
2023-03-18 01:41:13.084182,https://twitter.com/Memow2020/status/1634342641096704001,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@Memow2020,Memow 2020,Animal lover,False,2022-04-27 12:12:44+00:00,12,10,,"@StarRicky12 @ChuckCallesto Rioting had started early as 9:30, was on tv. From T. rally joined abt. 12:30--1,  &amp; was said he went WH &amp; watched it, happily,.. Let it go on for hrs,then finally came out, &amp; it was Pence called NG .",,text,2023-03-10 23:57:04+00:00,,,737,1,0,0,40.0
2023-03-18 01:41:13.084182,https://twitter.com/ALCUMEN10/status/1634335702388445186,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@ALCUMEN10,AL,,False,2022-03-31 19:29:39+00:00,81,56,,Talo pa ang rally sa dami ng pulis akala mo makakatakas pa si Leila de lima. Kung sa securities naman bakit kailangan maraming escorts.,,text,2023-03-10 23:29:30+00:00,,,14779,0,0,0,47.0
2023-03-18 01:41:13.084182,https://twitter.com/Rraallllyy/status/1634320803784454145,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@Rraallllyy,Rally,,False,2017-09-20 22:05:21+00:00,326,36,,"Iba ka talaga @SKYserves 

Number 1 sa BAGAL NG NET 
Nag on of na ako at lahat pati cable nawala! 
Ch scan unsuccessful pa! 

😂 

Pero singilan = Buo on time dapat pag hindi putol ka 😂",,text,2023-03-10 22:30:18+00:00,,,14891,2,0,0,782.0
2023-03-18 01:41:14.406429,https://twitter.com/august92618/status/1634306664911499264,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@august92618,August Wu,"4D Capital Management.   “If you take care of the losses, the profits will take care of you"". My investing diary. No advice. Prolific tech inventor.",False,2012-12-11 19:55:46+00:00,483,475,"California, USA","$NG Natural Gas corrected enough already, and should resume rally soon https://t.co/9hcxT83jq3",,text,2023-03-10 21:34:07+00:00,,,9590,0,0,1,461.0
2023-03-18 01:41:14.406429,https://twitter.com/NGAtrading/status/1634262089543094272,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@NGAtrading,Nenad Gavric,"Trader, business owner and PE investor. Proud dad",False,2022-09-23 18:04:25+00:00,164,76,"Atlanta, GA",@carlquintanilla @MarkNewtonCMT We are about to start the rally at 3845. Get ready folks,,text,2023-03-10 18:36:59+00:00,,,10280,0,0,0,65.0
2023-03-18 01:41:14.406429,https://twitter.com/ConnieJobrewer2/status/1634221462218235904,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@ConnieJobrewer2,Connie Jo brewer,"Enjoy family, friends, simple pleasures, & new adventures!!",False,2016-07-30 15:29:01+00:00,543,1524,"Edmond, OK","@Joey_Headbone @wkndsR4racin @julie_kelly2 @12 **Most rally-goers did not go into the Capitol on J6/21. Colossal security failure as Chf Sund’s NG requests were denied by Capitol Board (Blanton,Irving , Stenger) until Capitol crisis. SAA Paul Irving cited optics. 999+chrgd, 4 deaths, LEO &amp; other citizens injured in chaos.",,text,2023-03-10 15:55:33+00:00,,,186065,1,0,0,23.0
2023-03-18 01:41:14.406429,https://twitter.com/BanisterDave/status/1634215464720031745,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@BanisterDave,D_Banister,Did I mention that Trump lost to Joe Biden in a landslide?,False,2018-06-10 13:47:30+00:00,4264,3311,,"@JuryNullify420 This is total BS. What's next? The Free the Pedos song? The Bank Robbers Boogie? The Manson Murderers 'the musical'? Rally Round the Rapists? 
FFS..... J6ers are F'ng CRIMINALS!
Raising money for criminals as a political maneuver, so Trumpy, so disgusting. 
So NOT patriotic.",,text,2023-03-10 15:31:43+00:00,,,14180,1,0,0,86.0
2023-03-18 01:41:14.406429,https://twitter.com/volleycarat/status/1634202698663837697,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@volleycarat,GO LOZOL,not so dedicated volleyball fan || svt kings || 💎💚🏹,False,2022-07-24 06:02:18+00:00,169,38,,Hindi nae-emphasize ang efficiency ng teams kung sets played ang gagamiting denominator dahil hindi pare-pareho ng haba ang mga bawat set dahil nag-iiba ang dami ng ball touches sa bawat rally,,text,2023-03-10 14:41:00+00:00,,,8420,1,0,0,4821.0
2023-03-18 01:41:14.406429,https://twitter.com/jensunega/status/1634184467400241153,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@jensunega,Jenjen,Mabaet 🤣🤣,False,2022-05-12 03:10:08+00:00,19,0,,@karenvaughn_ May election ulet ahahahaha d p pla tapus ang rally ng mga kakampwetz🤣🤣🤣✌️✌️✌️,,text,2023-03-10 13:28:33+00:00,,,2,0,0,0,57.0
2023-03-18 01:41:14.406429,https://twitter.com/NGanetsovski/status/1634178364805201922,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@NGanetsovski,NG 🇧🇬🇪🇺,"International relations student.
22 years old              
Classical Liberal 
#EuropeanFederation
Interested in geopolitical analysis.",False,2019-10-31 12:00:50+00:00,93,49,Bulgaria,@nexta_tv On the day of the removal you can expect a huge pro European rally in contrast of a much smaller russophile and communist one.,,text,2023-03-10 13:04:18+00:00,,,4787,0,0,0,268.0
